gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
FUN_016189,40,12,36,Robust shift,77649/77646/77641/77640/77643/77642,77648/77646/77642/77644/77649/77647/77650,77646/77641/77649/77648/77645/77651,77650/77644/77643/77645/77646/77641,0.235,0.16,0.191,0.285
FUN_020838,39,12,36,Robust shift,93160/93151/93152/93158/93139/93159/93154,93156/93148/93151/93154/93159/93158/93160,93160/93155/93158/93157/93151,93153/93157/93158/93159/93160,0.319,0.193,0.257,0.307
FUN_022484,40,12,36,Robust shift,98410/98425/98413/98409,98427/98410/98415/98414/98409/98426/98424/98411,98409/98411/98420/98425/98412,98410/98412/98425/98409,0.259,0.113,0.141,0.277
FUN_023309,40,12,36,Robust shift,104445/104447/104450/104449/104436/104448/104446,104444/104449/104436/104448/104447/104437/104439,104445/104449/104444/104447/104437,104447/104438/104448/104445/104440/104449/104436,0.392,0.165,0.19,0.23
FUN_029317,40,12,36,Robust shift,135210/135202/135209/135208/135200/135207/135204,135210/135212/135205/135200/135213/135209,135202/135204/135206/135200/135210,135207/135206/135202/135204/135212/135210/135203/135208,0.204,0.189,0.205,0.199
FUN_035976,40,12,36,Robust shift,166711/166721/166722/166709/166708,166723/166715/166711/166708/166709/166710,166708/166712/166723/166714/166711,166723/166710/166708/166711/166713/166718,0.235,0.115,0.144,0.175
FUN_039816,40,12,36,Robust shift,186407/186397/186382/186375/186406/186401/186393/186403,186406/186407/186401/186398/186399,186406/186407/186399/186405,186407/186406/186398/186405/186404,0.154,0.1,0.124,0.176
FUN_041945,40,12,36,Robust shift,197565/197569/197563/197567/197570/197543,197569/197570/197571/197565,197568/197566/197571/197570/197569/197563,197571/197569/197566/197564/197561/197560,0.152,0.087,0.126,0.12
FUN_000642,40,11,36,Robust shift,3298/3284/3283,3284/3287/3298/3293/3299/3300,3300/3284/3293/3282/3296/3287/3294,3300/3283/3285/3284,0.167,0.087,0.1,0.158
FUN_000932,40,11,36,Robust shift,4051/4052/4053/4050/4054,4050/4041/4049/4048/4037/4052,4054/4052/4049/4053/4048/4037/4051,4050/4052/4051/4038/4040/4054,0.101,0.084,0.096,0.097
FUN_004475,39,11,36,Robust shift,20568/20569/20562/20561/20571/20558/20564,20562/20569/20564/20561/20571/20570,20565/20571/20569/20562/20566/20563,20571/20565/20561/20562,0.413,0.162,0.233,0.371
FUN_008585,38,11,36,Robust shift,42022/42034/42024/42026/42021/42029,42029/42025/42034/42028/42022/42021,42025/42023/42022/42034,42024/42029/42025/42030/42021/42023/42032,0.359,0.33,0.267,0.399
FUN_011951,40,11,36,Robust shift,56434/56438/56440/56439/56443/56441,56437/56432/56435/56436/56441/56434/56438/56433,56432/56433/56438/56439/56436/56434/56440,56436/56434/56438/56432/56435,0.229,0.139,0.181,0.209
FUN_014603,40,11,36,Robust shift,68744/68752/68748/68749/68751/68753/68745,68747/68751/68752/68748/68744/68746,68751/68752/68748/68753/68746/68750,68749/68752/68744/68746/68741/68753/68751/68748,0.225,0.11,0.135,0.184
FUN_014604,39,11,36,Robust shift,68773/68765/68754/68755/68762,68754/68759/68765/68773/68771,68757/68773/68754/68761,68754/68756/68759/68768/68762,0.463,0.165,0.226,0.33
FUN_024111,40,11,36,Robust shift,108744/108722/108724/108746/108742,108725/108741/108743/108745,108745/108746/108722/108744,108722/108746/108745/108744/108725/108721/108716,0.224,0.071,0.11,0.183
FUN_028470,40,11,36,Robust shift,130665/130651/130653/130666/130652,130653/130667/130658/130668/130663/130665,130667/130660/130653/130652/130665/130666/130659,130653/130651/130666/130667/130663/130652,0.246,0.098,0.137,0.225
FUN_029290,40,11,36,Robust shift,134963/134965/134962/134964/134961,134961/134965/134962/134964/134963/134954/134966,134964/134966/134963/134959/134965/134957/134960/134958,134958/134965/134961/134964,0.147,0.098,0.118,0.164
FUN_037464,39,11,36,Robust shift,173788/173801/173799/173789/173791,173791/173799/173794/173796/173789/173788,173789/173788/173799/173790/173794,173791/173793/173795/173789/173797/173788/173796,0.349,0.199,0.254,0.316
FUN_040548,40,11,36,Robust shift,190592/190588/190589/190591/190587/190594,190594/190588/190592/190581/190583,190581/190582/190587/190594/190583/190588/190591/190601,190594/190593/190591/190592/190589,0.16,0.094,0.113,0.172
FUN_001028,40,10,36,Robust shift,4655/4656/4657/4659/4653,4650/4657/4652/4658/4653/4656,4652/4654/4659/4656/4658/4655,4659/4656/4651/4658/4657/4655,0.32,0.169,0.198,0.279
FUN_001355,40,10,36,Robust shift,7137/7141/7145/7136/7135/7140,7135/7137/7144/7136/7134,7136/7133/7135/7137/7142,7137/7135/7145/7133/7136/7134,0.226,0.148,0.161,0.203
FUN_006571,39,10,36,Robust shift,31183/31184/31189/31182/31190/31191,31191/31190/31184/31189/31183/31182,31182/31192/31186/31185/31183/31191,31184/31185/31192/31188/31190/31191,0.438,0.306,0.238,0.343
FUN_007791,40,10,36,Robust shift,36767/36766/36761/36768/36771/36765,36770/36771/36766/36769/36768,36771/36766/36770/36769/36765/36768,36771/36762/36764/36766/36767/36770,0.403,0.187,0.253,0.264
FUN_014506,40,10,36,Robust shift,68135/68137/68121/68131/68136/68122,68136/68131/68129/68122/68135/68134,68134/68137/68131/68121/68135,68131/68136/68122/68133/68135/68121/68124,0.248,0.162,0.252,0.19
FUN_021938,40,10,36,Robust shift,95185/95177/95186/95181/95187/95183/95184,95182/95186/95177/95185/95178/95181/95180,95187/95186/95185/95181/95183,95185/95187/95186/95177,0.112,0.098,0.111,0.136
FUN_023111,40,10,36,Robust shift,103018/103013/103059/103058,103021/103016/103022/103018/103020/103019,103013/103016/103059/103021/103020,103014/103016/103018/103059/103021/103013,0.144,0.082,0.103,0.18
FUN_023202,40,10,36,Robust shift,103735/103741/103740/103744/103743/103734/103738/103739,103736/103738/103737/103740/103734/103739/103735/103741,103741/103734/103737/103739/103735,103736/103741/103738/103735/103734,0.274,0.201,0.231,0.238
FUN_023529,40,10,36,Robust shift,105813/105817/105808/105822/105821/105820,105818/105817/105814,105814/105818/105822/105808/105817,105818/105822/105808/105819/105805/105817,0.31,0.181,0.238,0.341
FUN_026074,40,10,36,Robust shift,119678/119681/119675/119683/119682/119680/119676,119676/119678/119677/119683/119680/119675/119681,119681/119683/119682/119675/119679,119683/119678/119681/119674/119677,0.476,0.199,0.274,0.422
FUN_027927,39,10,36,Robust shift,127315/127309/127318/127317/127308,127308/127310/127309/127318/127314/127317/127312/127315,127309/127310/127315/127308/127314/127318/127311,127308/127317/127309/127311/127312/127315/127310/127316,0.318,0.178,0.223,0.24
FUN_032363,40,10,36,Robust shift,147865/147869/147866/147867/147870/147863,147863/147864/147865/147869/147866/147870,147870/147868/147863/147861/147864/147866,147866/147870/147869/147865/147862/147868,0.283,0.203,0.318,0.375
FUN_034096,40,10,36,Robust shift,155995/155991/155990/155999,155999/155988/155985/155993/155989/155995/155997,155998/155999/155991/155995,155988/155995/155999/155991/155990/155997/155998,0.389,0.16,0.222,0.311
FUN_035184,40,10,36,Robust shift,162001/162008/162005/162007/162006/162009/162002,162002/162000/162003,162004/162007/162008/162009/162005/162000/162001,162009/162008/162006/162007/162005/162001/162003,0.181,0.133,0.164,0.187
FUN_037479,40,10,36,Robust shift,173873/173871/173862/173870/173875/173874,173870/173875/173869/173862/173874,173874/173859/173870/173873/173875/173872,173873/173863/173874/173875,0.292,0.183,0.223,0.298
FUN_043252,40,10,36,Robust shift,204139/204138/204142/204144,204142/204147/204141/204138/204139/204151,204138/204142/204158/204139/204147/204144,204144/204140/204142/204139/204152/204141/204151/204158,0.23,0.131,0.164,0.243
FUN_004247,40,9,36,Robust shift,18859/18862/18865/18824/18857/18863,18863/18861/18862/18858/18859,18865/18858/18863/18862/18861/18850,18857/18863/18824/18862,0.132,0.077,0.091,0.117
FUN_008290,40,9,36,Robust shift,39879/39880/39874/39873/39878/39870/39877,39873/39875/39880/39870/39879/39878,39879/39878/39876/39880/39873,39879/39880/39878/39873/39870/39877,0.162,0.149,0.176,0.182
FUN_015227,38,9,36,Robust shift,73452/73454/73453/73457/73456/73460,73459/73453/73455/73456,73457/73454/73453/73459/73452,73454/73452/73455/73464,0.256,0.192,0.229,0.418
FUN_022937,40,9,36,Robust shift,101730/101723/101722/101724/101725/101726,101729/101727/101726/101722/101725/101728,101728/101722/101727/101729/101723,101724/101725/101723/101722,0.187,0.153,0.2,0.185
FUN_033706,40,9,36,Robust shift,153346/153341/153343/153344/153342/153345,153345/153343/153346/153347/153341/153342/153340,153340/153342/153347/153341/153343/153348,153340/153348/153344/153342/153346/153345/153341,0.258,0.178,0.21,0.244
FUN_037933,40,9,36,Robust shift,176782/176783/176778/176776/176779,176781/176780/176769/176779/176782,176780/176783/176779/176782/176778,176782/176781/176783/176771/176780,0.271,0.142,0.171,0.208
FUN_038576,40,9,36,Robust shift,182012/182011/182013/182009/182001/182015/182014,182015/182009/182012/182011/182008/182014,182015/182016/182014/182013/182012,182011/182016/182012/182013/182015,0.134,0.109,0.136,0.152
FUN_043161,40,9,36,Robust shift,203386/203381/203392/203388/203391/203387,203392/203389/203382/203387/203386,203382/203387/203385/203389,203389/203381/203386/203388/203392/203391,0.147,0.119,0.122,0.152
FUN_043620,40,9,36,Robust shift,207274/207270/207271/207273/207269/207272/207268,207270/207273/207274/207268/207271/207269,207274/207270/207273/207271/207269/207268,207270/207268/207269/207275/207278/207272/207271,0.222,0.19,0.208,0.323
FUN_018088,38,8,36,Robust shift,85925/85924/85927/85928/85930/85926/85923,85929/85926/85925/85927/85928,85928/85926/85925/85930/85929/85927,85925/85923/85928/85926/85927,0.329,0.345,0.361,0.33
FUN_022310,40,8,36,Robust shift,97245/97251/97244/97247/97249/97250,97247/97245/97249/97250/97246/97244,97244/97247/97245/97249,97247/97250/97244/97245/97248/97249/97246/97251,0.161,0.134,0.143,0.147
FUN_022664,40,8,36,Robust shift,99948/99961/99957/99956/99960,99948/99956/99951/99957/99954,99961/99957/99948,99954/99948/99957/99960/99961/99959,0.166,0.16,0.143,0.154
FUN_029059,40,8,36,Robust shift,133303/133300/133298/133297,133299/133303/133300/133298/133301/133302/133297/133296,133298/133300/133303/133296/133297/133301/133299,133303/133296/133301/133299/133298/133300,0.344,0.179,0.2,0.22
FUN_038041,40,8,36,Robust shift,177672/177678/177668/177679/177680,177668/177680/177679/177678/177676,177678/177680/177679/177681/177672,177677/177679/177680/177678/177672/177681/177668,0.29,0.171,0.229,0.235
FUN_040114,40,8,36,Robust shift,188483/188484/188485/188488/188489/188487,188487/188483/188485/188489/188488,188484/188488/188486/188487/188482/188483,188483/188489/188488/188484,0.259,0.273,0.249,0.322
FUN_022038,40,7,36,Robust shift,95595/95598/95596/95594,95602/95597/95596/95601/95595,95596/95594/95595/95597/95598,95594/95596/95595/95597,0.288,0.246,0.244,0.315
FUN_001364,40,6,36,Robust shift,7185/7187/7186/7183,7187/7180/7186/7185,7186/7182/7187/7185/7183,7186/7187/7185/7182/7180,0.214,0.204,0.216,0.217
FUN_014117,40,6,36,Robust shift,66630/66627/66629/66628,66632/66630/66631/66629/66628,66629/66628/66631/66630,66629/66627/66628/66632/66630,0.315,0.236,0.244,0.33
FUN_031970,40,6,36,Robust shift,145104/145106/145092/145100/145102/145105,145105/145100/145104/145106,145104/145105,145105/145106/145104/145092,0.226,0.147,0.177,0.252
FUN_037477,40,6,36,Robust shift,173853/173847/173849/173848/173846,173852/173853/173847/173848,173847/173852/173849/173846/173853,173848/173846/173853/173852/173849/173847,0.325,0.201,0.253,0.278
FUN_007794,40,5,36,Robust shift,36782/36781/36784/36780/36783,36780/36781/36783/36784,36783/36784/36780/36781,36784/36780/36781/36783/36782,0.308,0.26,0.312,0.299
FUN_014499,38,4,36,Robust shift,68028/68031/68030/68029,68029/68028/68031/68030,68031/68030/68028/68029,68029/68031/68030/68028,0.476,0.328,0.367,0.496
FUN_024893,36,20,35,Robust shift,112973/112978/112986/112991/112976/112975,112987/112983/112993/112985/112995/112973/112997/112976,112982/112981/112978/112976/112989/112996/112986,112996/112976/112974/112982/112988/112994/112990,0.416,0.231,0.277,0.481
FUN_032166,40,20,35,Robust shift,146492/146493/146505/146487/146500/146488/146514/146508,146487/146514/146502/146488/146500/146501/146492/146490/146486,146488/146515/146491/146494/146498/146487/146499/146492,146489/146488/146490/146494/146513/146487/146507/146491,0.164,0.091,0.158,0.194
FUN_004714,40,17,35,Robust shift,22256/22270/22254/22271/22269/22259,22259/22266/22269/22258/22252/22254/22270/22271/22245,22262/22269/22256/22265/22268/22270/22271/22250/22254,22262/22251/22270/22261/22271/22260/22268/22269,0.171,0.101,0.117,0.172
FUN_022389,40,17,35,Robust shift,97799/97837/97839/97818/97801/97805/97845/97803,97801/97799/97800/97813/97839,97814/97799/97839/97830/97827,97839/97801/97837/97807/97810/97818/97821/97848,0.237,0.118,0.214,0.209
FUN_025345,40,17,35,Robust shift,114692/114733/114710/114723/114699/114722,114689/114698/114697/114690/114733/114701/114723/114710,114704/114725/114697/114745/114700/114689/114693/114710,114733/114722/114736,0.216,0.124,0.101,0.18
FUN_004605,39,16,35,Robust shift,21485/21471/21487/21483/21484/21477,21485/21484/21479/21486/21488/21475/21473/21477,21488/21482/21478/21483/21484/21485/21471/21476,21478/21483/21485/21481/21473/21474,0.331,0.15,0.183,0.365
FUN_031724,40,16,35,Robust shift,143698/143723/143722,143707/143725/143717/143713/143728/143719/143701/143695,143725/143723/143724/143722/143707/143699,143726/143723/143720/143721/143722,0.116,0.047,0.07,0.117
FUN_043662,40,16,35,Robust shift,207507/207516/207495/207513/207492/207500,207490/207511/207503/207507/207516,207507/207510/207490/207511/207496/207508,207507/207490/207505/207506/207500/207488/207511/207515,0.405,0.082,0.135,0.26
FUN_016148,40,15,35,Robust shift,77395/77386/77397/77399/77398,77395/77373/77394/77397/77386/77399/77383/77384/77391,77392/77394/77393/77386/77396/77398/77397,77378/77394/77398/77368/77386/77392/77395,0.163,0.092,0.108,0.135
FUN_032801,39,15,35,Robust shift,150281/150273/150282/150290/150289/150284,150273/150287/150290/150276/150272/150277/150282,150285/150281/150273/150282/150289/150277,150281/150287/150273/150283/150279/150280/150278,0.39,0.277,0.361,0.418
FUN_034959,38,15,35,Robust shift,160597/160584/160599/160589/160582/160580,160582/160589/160591/160595/160581/160598/160583,160582/160581/160591/160584/160594/160595/160588/160598,160595/160589/160593/160594/160581/160586/160580/160582,0.346,0.178,0.257,0.395
FUN_035272,40,15,35,Robust shift,162644/162643/162637/162647/162642/162638/162645,162638/162656/162642/162644/162648/162640/162637/162641,162648/162639/162655/162640/162638/162637,162642/162637/162648/162646/162638/162640/162643/162650,0.141,0.115,0.122,0.146
FUN_039294,40,15,35,Robust shift,184732/184740/184734/184730/184738/184726/184725,184727/184731/184738/184734/184744/184726/184737/184730/184746,184730/184738/184731/184746/184739/184727/184732,184726/184730/184734/184739/184744/184738/184729/184733,0.206,0.147,0.149,0.204
FUN_004900,40,14,35,Robust shift,23514/23524/23525/23521/23515/23520/23522/23518/23523,23521/23520/23514/23525/23522/23518/23513,23520/23514/23525/23521/23519/23518,23511/23519/23524/23525/23516/23509/23518,0.206,0.134,0.155,0.263
FUN_007833,39,14,35,Robust shift,37043/37044/37039/37048/37045/37040/37041,37046/37041/37048/37047/37042/37036/37037/37038,37046/37037/37044/37048/37043/37039/37042,37047/37041/37042/37035/37043/37038/37044/37045/37036,0.391,0.191,0.24,0.41
FUN_012295,40,14,35,Robust shift,59092/59077/59090/59082/59076/59086/59074/59079/59080/59075,59089/59087/59076/59077/59088/59075,59077/59087/59075/59079/59078,59077/59087/59075/59078/59076/59074/59092,0.182,0.102,0.15,0.158
FUN_015089,40,14,35,Robust shift,72475/72465/72469/72456/72473/72476/72477/72462/72457,72474/72477/72473/72471/72466/72476,72477/72457/72474/72466/72476/72471/72463,72471/72466/72474/72475/72477/72457/72476/72459,0.154,0.122,0.176,0.179
FUN_017787,39,14,35,Robust shift,83758/83768/83762/83755/83761/83770/83771,83764/83765/83770/83755/83768/83769/83756,83760/83762/83770/83769/83771/83758/83765,83758/83766/83764/83770/83768/83759,0.257,0.138,0.19,0.177
FUN_018033,40,14,35,Robust shift,85731/85726/85716/85725/85732,85729/85723/85734/85737/85730/85735,85736/85716/85732/85737/85730/85731/85733/85726,85731/85732/85735/85720/85737/85716/85734,0.257,0.091,0.123,0.2
FUN_024718,40,14,35,Robust shift,112120/112142/112143/112125,112125/112131/112129/112121/112141/112130,112119/112125/112122/112135/112133,112120/112119/112118/112141/112142/112143,0.143,0.131,0.115,0.151
FUN_026568,38,14,35,Robust shift,122630/122637/122643/122636/122640/122652/122642,122643/122638/122648/122630/122645/122649/122652,122640/122636/122634/122652/122637/122645/122630,122630/122633/122645/122638/122637/122632/122652,0.37,0.274,0.355,0.446
FUN_038139,40,14,35,Robust shift,178455/178458/178467/178489/178479/178478,178465/178461/178473/178458,178459/178460/178465/178458/178489,178460/178462/178458/178489/178457/178479/178455/178471,0.175,0.085,0.106,0.168
FUN_038142,40,14,35,Robust shift,178533/178534/178527/178535/178538/178536,178524/178534/178519/178527/178535/178536/178533/178520/178529,178538/178536/178527/178530/178535/178524/178528/178533/178534,178538/178535/178532/178534/178536/178531/178519/178528,0.121,0.087,0.088,0.129
FUN_039779,40,14,35,Robust shift,186175/186171/186158/186170/186154/186151/186166/186165,186151/186166/186153/186163/186165/186154/186164/186174,186151/186158/186156/186166/186153/186165,186165/186166/186152/186158/186153,0.117,0.077,0.113,0.118
FUN_040716,40,14,35,Robust shift,191318/191313/191306/191315/191316/191307/191304/191305,191317/191313/191307/191315/191305/191304,191304/191310/191320/191309/191315/191316/191305,191305/191304/191311/191309/191317/191319/191318,0.236,0.127,0.143,0.235
