species,gene_id,n_samples,n_unique_exons,n_shifts,modal_exon,modal_fraction,shift_type
Porites evermanni,gene-Peve_00015759,11,2,7,83488,0.6363636363636364,Minor shift
Porites evermanni,gene-Peve_00015762,38,3,13,83492,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015765,38,2,8,83495,0.8157894736842105,Minor shift
Porites evermanni,gene-Peve_00015766,38,2,6,83498,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015767,38,11,34,83504,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015768,24,3,15,83519,0.5,Robust shift
Porites evermanni,gene-Peve_00015769,38,12,30,83521,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015770,18,3,11,83540,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00015771,38,3,4,83542,0.9473684210526315,Rare shift
Porites evermanni,gene-Peve_00015772,38,2,2,83545,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015773,38,18,36,83551,0.15789473684210525,Robust shift
Porites evermanni,gene-Peve_00015774,38,22,35,83431,0.07894736842105263,Robust shift
Porites evermanni,gene-Peve_00015775,23,5,18,83570,0.34782608695652173,Robust shift
Porites evermanni,gene-Peve_00015776,23,5,18,83575,0.2608695652173913,Robust shift
Porites evermanni,gene-Peve_00015779,4,2,1,83565,0.5,Robust shift
Porites evermanni,gene-Peve_00015783,15,3,8,83606,0.4666666666666667,Robust shift
Porites evermanni,gene-Peve_00015784,38,3,17,83579,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00015785,38,3,22,83591,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015786,38,2,8,83595,0.8947368421052632,Minor shift
Porites evermanni,gene-Peve_00015787,38,2,12,83600,0.8157894736842105,Minor shift
Porites evermanni,gene-Peve_00015788,38,7,31,83616,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00015789,4,3,3,83642,0.5,Robust shift
Porites evermanni,gene-Peve_00015797,28,2,6,83657,0.8571428571428571,Minor shift
Porites evermanni,gene-Peve_00015798,26,2,2,83658,0.9615384615384616,Rare shift
Porites evermanni,gene-Peve_00015799,38,15,32,83635,0.21052631578947367,Robust shift
Porites evermanni,gene-Peve_00015801,28,1,0,83638,1,No shift
Porites evermanni,gene-Peve_00015803,26,2,8,83671,0.8461538461538461,Minor shift
Porites evermanni,gene-Peve_00015805,6,2,3,83676,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015807,15,3,6,83662,0.7333333333333333,Minor shift
Porites evermanni,gene-Peve_00015810,29,2,9,83667,0.6551724137931034,Minor shift
Porites evermanni,gene-Peve_00015812,38,7,30,83703,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015813,38,6,11,83704,0.8421052631578947,Minor shift
Porites evermanni,gene-Peve_00015816,38,9,29,83693,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015821,38,15,36,83724,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015822,38,2,20,83745,0.5526315789473685,Robust shift
Porites evermanni,gene-Peve_00015823,32,6,19,83765,0.375,Robust shift
Porites evermanni,gene-Peve_00015824,32,4,16,83767,0.59375,Robust shift
Porites evermanni,gene-Peve_00015825,15,5,13,83776,0.4,Robust shift
Porites evermanni,gene-Peve_00015826,32,4,21,83778,0.5,Robust shift
Porites evermanni,gene-Peve_00015827,31,5,22,83785,0.3548387096774194,Robust shift
Porites evermanni,gene-Peve_00015829,34,4,24,83788,0.4411764705882353,Robust shift
Porites evermanni,gene-Peve_00015830,36,6,28,83792,0.2777777777777778,Robust shift
Porites evermanni,gene-Peve_00015832,38,8,27,83750,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015833,8,2,5,83802,0.5,Robust shift
Porites evermanni,gene-Peve_00015834,38,6,23,83824,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015835,38,3,15,83817,0.6842105263157895,Minor shift
Porites evermanni,gene-Peve_00015836,38,7,27,83815,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015839,17,6,14,83838,0.29411764705882354,Robust shift
Porites evermanni,gene-Peve_00015840,4,1,0,83833,1,No shift
Porites evermanni,gene-Peve_00015842,14,2,4,83845,0.8571428571428571,Minor shift
Porites evermanni,gene-Peve_00015844,19,2,1,83849,0.9473684210526315,Rare shift
Porites evermanni,gene-Peve_00015845,38,4,20,83854,0.631578947368421,Minor shift
Porites evermanni,gene-Peve_00015848,7,3,3,83859,0.5714285714285714,Robust shift
Porites evermanni,gene-Peve_00015852,38,2,11,83997,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015856,38,13,29,84001,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015857,38,2,16,84018,0.7105263157894737,Minor shift
Porites evermanni,gene-Peve_00015858,38,8,31,84031,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015860,32,4,20,84032,0.4375,Robust shift
Porites evermanni,gene-Peve_00015864,16,2,6,83880,0.5,Robust shift
Porites evermanni,gene-Peve_00015867,38,1,0,83885,1,No shift
Porites evermanni,gene-Peve_00015868,38,2,18,83888,0.631578947368421,Minor shift
Porites evermanni,gene-Peve_00015869,38,2,12,83889,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015870,38,13,34,83933,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015871,7,4,6,83935,0.42857142857142855,Robust shift
Porites evermanni,gene-Peve_00015874,11,1,0,83874,1,No shift
Porites evermanni,gene-Peve_00015875,38,4,18,83952,0.7105263157894737,Minor shift
Porites evermanni,gene-Peve_00015876,21,6,18,83960,0.42857142857142855,Robust shift
Porites evermanni,gene-Peve_00015880,38,4,11,83975,0.8157894736842105,Minor shift
Porites evermanni,gene-Peve_00015881,38,12,33,83994,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015883,34,2,12,84043,0.7647058823529411,Minor shift
Porites evermanni,gene-Peve_00015884,32,3,13,84046,0.5625,Robust shift
Porites evermanni,gene-Peve_00015886,25,1,0,84045,1,No shift
Porites evermanni,gene-Peve_00015887,37,3,19,84051,0.5405405405405406,Robust shift
Porites evermanni,gene-Peve_00015888,34,3,22,84038,0.38235294117647056,Robust shift
Porites evermanni,gene-Peve_00015889,38,6,28,84055,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015890,30,2,13,84095,0.7,Minor shift
Porites evermanni,gene-Peve_00015891,38,6,28,84076,0.5,Robust shift
Porites evermanni,gene-Peve_00015892,38,7,25,84082,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015893,37,3,18,84088,0.5945945945945946,Robust shift
Porites evermanni,gene-Peve_00015894,38,3,19,84092,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015895,4,1,0,84103,1,No shift
Porites evermanni,gene-Peve_00015898,38,4,14,84133,0.7631578947368421,Minor shift
Porites evermanni,gene-Peve_00015901,26,12,24,84112,0.19230769230769232,Robust shift
Porites evermanni,gene-Peve_00015902,7,2,2,84136,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00015904,37,7,26,84146,0.2972972972972973,Robust shift
Porites evermanni,gene-Peve_00015905,38,5,21,84161,0.5,Robust shift
Porites evermanni,gene-Peve_00015906,5,1,0,84167,1,No shift
Porites evermanni,gene-Peve_00015910,25,2,11,84170,0.6,Minor shift
Porites evermanni,gene-Peve_00015911,34,4,23,84176,0.4411764705882353,Robust shift
Porites evermanni,gene-Peve_00015912,8,3,4,84180,0.375,Robust shift
Porites evermanni,gene-Peve_00015929,5,1,0,84235,1,No shift
Porites evermanni,gene-Peve_00015934,10,2,2,84231,0.9,Rare shift
Porites evermanni,gene-Peve_00015935,33,12,28,84268,0.2727272727272727,Robust shift
Porites evermanni,gene-Peve_00015937,14,4,8,84270,0.5,Robust shift
Porites evermanni,gene-Peve_00015938,36,2,8,84243,0.8611111111111112,Minor shift
Porites evermanni,gene-Peve_00015939,11,2,3,84274,0.6363636363636364,Minor shift
Porites evermanni,gene-Peve_00015943,33,5,20,84248,0.30303030303030304,Robust shift
Porites evermanni,gene-Peve_00015944,25,2,2,84287,0.96,Rare shift
Porites evermanni,gene-Peve_00015945,30,3,10,84288,0.8333333333333334,Minor shift
Porites evermanni,gene-Peve_00015946,19,3,10,84293,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00015947,15,2,7,84298,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015948,23,6,17,84282,0.30434782608695654,Robust shift
Porites evermanni,gene-Peve_00015949,31,2,17,84299,0.6129032258064516,Minor shift
Porites evermanni,gene-Peve_00015950,6,2,1,84302,0.8333333333333334,Minor shift
Porites evermanni,gene-Peve_00015951,36,3,16,84303,0.6388888888888888,Minor shift
Porites evermanni,gene-Peve_00015953,38,24,33,84360,0.10526315789473684,Robust shift
Porites evermanni,gene-Peve_00015955,37,2,14,84365,0.6216216216216216,Minor shift
Porites evermanni,gene-Peve_00015957,15,1,0,84370,1,No shift
Porites evermanni,gene-Peve_00015958,18,2,2,84285,0.8888888888888888,Minor shift
Porites evermanni,gene-Peve_00015960,38,7,21,84373,0.5,Robust shift
Porites evermanni,gene-Peve_00015961,38,10,33,84390,0.21052631578947367,Robust shift
Porites evermanni,gene-Peve_00015962,9,4,5,84393,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015963,33,3,18,84401,0.48484848484848486,Robust shift
Porites evermanni,gene-Peve_00015965,38,9,25,84413,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015966,38,10,32,84424,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00015967,28,3,20,84425,0.5357142857142857,Robust shift
Porites evermanni,gene-Peve_00015968,38,2,10,84428,0.868421052631579,Minor shift
Porites evermanni,gene-Peve_00015969,30,2,15,84431,0.5,Robust shift
Porites evermanni,gene-Peve_00015971,15,3,9,84439,0.4666666666666667,Robust shift
Porites evermanni,gene-Peve_00015977,10,2,5,84446,0.6,Minor shift
Porites evermanni,gene-Peve_00015978,25,9,19,84452,0.28,Robust shift
Porites evermanni,gene-Peve_00015979,21,4,11,84460,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015980,36,4,21,84467,0.5833333333333334,Robust shift
Porites evermanni,gene-Peve_00015981,9,4,7,84483,0.4444444444444444,Robust shift
Porites evermanni,gene-Peve_00015982,35,4,18,84489,0.4,Robust shift
Porites evermanni,gene-Peve_00015983,38,9,21,84473,0.631578947368421,Minor shift
Porites evermanni,gene-Peve_00015984,10,4,7,84481,0.5,Robust shift
Porites evermanni,gene-Peve_00015985,38,6,29,84500,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015986,38,4,9,84510,0.868421052631579,Minor shift
Porites evermanni,gene-Peve_00015987,32,2,15,84515,0.53125,Robust shift
Porites evermanni,gene-Peve_00015988,38,6,27,84523,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015989,30,2,12,84526,0.6,Minor shift
Porites evermanni,gene-Peve_00015990,14,3,10,84527,0.5714285714285714,Robust shift
Porites evermanni,gene-Peve_00015991,18,6,13,84538,0.5,Robust shift
Porites evermanni,gene-Peve_00015992,38,5,26,84506,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015993,38,15,33,84555,0.15789473684210525,Robust shift
Porites evermanni,gene-Peve_00015994,38,2,9,84561,0.8421052631578947,Minor shift
Porites evermanni,gene-Peve_00015995,38,2,20,84562,0.6842105263157895,Minor shift
Porites evermanni,gene-Peve_00015996,37,13,33,84565,0.21621621621621623,Robust shift
Porites evermanni,gene-Peve_00015997,38,7,20,84588,0.5789473684210527,Robust shift
Porites evermanni,gene-Peve_00015998,38,7,29,84590,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015999,23,9,20,84605,0.2608695652173913,Robust shift
Porites evermanni,gene-Peve_00016000,38,19,31,84639,0.13157894736842105,Robust shift
Porites evermanni,gene-Peve_00016001,38,1,0,84653,1,No shift
Porites evermanni,gene-Peve_00016002,38,3,22,84655,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00016003,38,2,10,84660,0.5789473684210527,Robust shift
Porites evermanni,gene-Peve_00016005,38,5,14,84704,0.7631578947368421,Minor shift
Porites evermanni,gene-Peve_00016006,38,7,33,84717,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00016007,17,2,9,84722,0.7058823529411765,Minor shift
Porites evermanni,gene-Peve_00016008,38,4,19,84663,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00016009,38,14,34,84682,0.21052631578947367,Robust shift
Porites evermanni,gene-Peve_00016010,7,2,3,84685,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00016011,37,2,15,84686,0.7567567567567568,Minor shift
Porites evermanni,gene-Peve_00016012,32,13,28,84702,0.1875,Robust shift
Porites evermanni,gene-Peve_00016013,13,4,11,84725,0.3076923076923077,Robust shift
Porites evermanni,gene-Peve_00016015,9,2,4,84729,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00016016,8,1,0,84732,1,No shift
Porites evermanni,gene-Peve_00016018,13,2,8,84734,0.5384615384615384,Robust shift
Porites evermanni,gene-Peve_00016019,31,7,28,84740,0.25806451612903225,Robust shift
Porites evermanni,gene-Peve_00016020,9,2,3,84748,0.7777777777777778,Minor shift
Porites evermanni,gene-Peve_00016021,16,6,10,84754,0.3125,Robust shift
Porites evermanni,gene-Peve_00016024,16,2,9,84738,0.5625,Robust shift
Porites evermanni,gene-Peve_00016025,23,5,15,84757,0.391304347826087,Robust shift
Porites evermanni,gene-Peve_00016026,38,6,22,84765,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00016028,38,2,3,84773,0.9473684210526315,Rare shift
Porites evermanni,gene-Peve_00016029,20,3,14,84780,0.35,Robust shift
Porites evermanni,gene-Peve_00016030,38,17,34,84787,0.13157894736842105,Robust shift
Porites evermanni,gene-Peve_00016031,38,12,32,84819,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00016032,38,6,24,84832,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00016033,18,3,12,84845,0.4444444444444444,Robust shift
Porites evermanni,gene-Peve_00016034,20,10,19,84858,0.2,Robust shift
Porites evermanni,gene-Peve_00016035,38,1,0,84861,1,No shift
Porites evermanni,gene-Peve_00016036,38,1,0,84864,1,No shift
Porites evermanni,gene-Peve_00016037,38,12,35,84885,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00016038,38,10,31,84889,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00016039,38,2,15,84921,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00016040,38,5,19,84930,0.6842105263157895,Minor shift
Porites evermanni,gene-Peve_00016041,38,2,20,84949,0.5,Robust shift
Porites evermanni,gene-Peve_00016042,36,5,27,84956,0.4166666666666667,Robust shift
Porites evermanni,gene-Peve_00016043,38,3,26,84957,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00016044,38,8,27,84968,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00016045,36,5,22,84975,0.5277777777777778,Robust shift
Porites evermanni,gene-Peve_00016046,38,4,30,84993,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00016048,38,7,27,85003,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00016049,33,5,27,85007,0.30303030303030304,Robust shift
Porites evermanni,gene-Peve_00016052,38,7,32,84810,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00016055,38,5,28,85018,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00016056,38,10,30,85048,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00016057,38,3,16,85051,0.5526315789473685,Robust shift
Porites evermanni,gene-Peve_00016058,38,5,10,85053,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00016059,38,3,22,85023,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00016060,5,3,3,85073,0.4,Robust shift
Porites evermanni,gene-Peve_00016063,5,2,3,85068,0.6,Minor shift
Porites evermanni,gene-Peve_00016067,5,1,0,85081,1,No shift
Porites evermanni,gene-Peve_00016068,4,2,2,85082,0.75,Minor shift
Porites evermanni,gene-Peve_00016069,14,2,7,85085,0.6428571428571429,Minor shift
Porites evermanni,gene-Peve_00016070,8,3,5,85086,0.5,Robust shift
Porites evermanni,gene-Peve_00016074,9,2,3,85089,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00016077,4,2,2,85127,0.5,Robust shift
Porites evermanni,gene-Peve_00016078,38,10,32,85100,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00016079,36,4,19,85120,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00016081,38,8,31,85151,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00016082,38,3,19,85165,0.7105263157894737,Minor shift
Porites evermanni,gene-Peve_00016083,38,3,9,85163,0.631578947368421,Minor shift
Porites evermanni,gene-Peve_00016084,38,12,31,85178,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00016085,38,7,28,85156,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00016086,24,2,13,85181,0.5416666666666666,Robust shift
Porites evermanni,gene-Peve_00016087,38,16,34,85203,0.13157894736842105,Robust shift
Porites evermanni,gene-Peve_00016089,22,3,12,85213,0.5909090909090909,Robust shift
Porites evermanni,gene-Peve_00016091,38,2,14,85182,0.7368421052631579,Minor shift
Porites evermanni,gene-Peve_00016092,36,2,15,85185,0.7222222222222222,Minor shift
Porites evermanni,gene-Peve_00016093,38,3,13,85216,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00016094,10,1,0,85232,1,No shift
Porites evermanni,gene-Peve_00016095,7,3,4,85236,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00016097,38,1,0,85219,1,No shift
Porites evermanni,gene-Peve_00016098,10,2,4,85239,0.6,Minor shift
Porites evermanni,gene-Peve_00016099,38,3,22,85223,0.5526315789473685,Robust shift
Porites evermanni,gene-Peve_00016100,38,1,0,85225,1,No shift
Porites evermanni,gene-Peve_00016101,38,2,10,85227,0.868421052631579,Minor shift
Porites evermanni,gene-Peve_00016102,33,2,16,85230,0.7272727272727273,Minor shift
Porites evermanni,gene-Peve_00016104,25,3,10,85258,0.52,Robust shift
Porites evermanni,gene-Peve_00016105,32,5,22,85256,0.40625,Robust shift
Porites evermanni,gene-Peve_00016106,9,3,3,85243,0.7777777777777778,Minor shift
Porites evermanni,gene-Peve_00016108,35,2,10,85250,0.8285714285714286,Minor shift
Porites evermanni,gene-Peve_00016109,37,2,10,85261,0.7837837837837838,Minor shift
Porites evermanni,gene-Peve_00016110,38,2,12,85294,0.7105263157894737,Minor shift
Porites evermanni,gene-Peve_00016111,33,2,5,85295,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00016113,38,15,34,85262,0.15789473684210525,Robust shift
Porites evermanni,gene-Peve_00016114,38,6,27,85288,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00016115,15,3,13,85291,0.4,Robust shift
Porites evermanni,gene-Peve_00016116,18,2,2,85316,0.9444444444444444,Rare shift
Porites evermanni,gene-Peve_00016117,38,6,25,85307,0.5526315789473685,Robust shift
Porites evermanni,gene-Peve_00016122,24,2,13,85322,0.5416666666666666,Robust shift
Porites evermanni,gene-Peve_00016123,33,4,17,85324,0.5757575757575758,Robust shift
Porites evermanni,gene-Peve_00016124,36,12,29,85331,0.2777777777777778,Robust shift
Porites evermanni,gene-Peve_00016125,33,13,27,85357,0.21212121212121213,Robust shift
Porites evermanni,gene-Peve_00016129,38,5,31,85364,0.3157894736842105,Robust shift
