species,gene_id,timepoints_observed,consistent_exon_per_tp,different_exons_across_tp
Porites evermanni,gene-Peve_00031750,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031784,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031813,2,TRUE,TRUE
Porites evermanni,gene-Peve_00031846,2,TRUE,TRUE
Porites evermanni,gene-Peve_00031900,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031973,3,TRUE,TRUE
Porites evermanni,gene-Peve_00031984,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032020,4,TRUE,TRUE
Porites evermanni,gene-Peve_00032029,3,TRUE,TRUE
Porites evermanni,gene-Peve_00032139,3,TRUE,TRUE
Porites evermanni,gene-Peve_00032165,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032180,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032181,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032407,3,TRUE,TRUE
Porites evermanni,gene-Peve_00032413,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032431,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032476,3,TRUE,TRUE
Porites evermanni,gene-Peve_00032730,4,TRUE,TRUE
Porites evermanni,gene-Peve_00032813,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032815,3,TRUE,TRUE
Porites evermanni,gene-Peve_00032816,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032834,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032887,2,TRUE,TRUE
Porites evermanni,gene-Peve_00032969,2,TRUE,TRUE
Porites evermanni,gene-Peve_00033051,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033296,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033375,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033406,4,TRUE,TRUE
Porites evermanni,gene-Peve_00033428,4,TRUE,TRUE
Porites evermanni,gene-Peve_00033435,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033507,4,TRUE,TRUE
Porites evermanni,gene-Peve_00033510,2,TRUE,TRUE
Porites evermanni,gene-Peve_00033669,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033722,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033733,4,TRUE,TRUE
Porites evermanni,gene-Peve_00033759,4,TRUE,TRUE
Porites evermanni,gene-Peve_00033794,3,TRUE,TRUE
Porites evermanni,gene-Peve_00033924,3,TRUE,TRUE
Porites evermanni,gene-Peve_00034059,3,TRUE,TRUE
Porites evermanni,gene-Peve_00034124,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034199,3,TRUE,TRUE
Porites evermanni,gene-Peve_00034277,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034309,4,TRUE,TRUE
Porites evermanni,gene-Peve_00034325,3,TRUE,TRUE
Porites evermanni,gene-Peve_00034361,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034387,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034520,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034568,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034630,3,TRUE,TRUE
Porites evermanni,gene-Peve_00034637,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034753,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034883,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034950,2,TRUE,TRUE
Porites evermanni,gene-Peve_00034962,4,TRUE,TRUE
Porites evermanni,gene-Peve_00034997,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035023,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035028,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035036,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035050,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035052,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035116,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035191,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035311,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035355,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035360,4,TRUE,TRUE
Porites evermanni,gene-Peve_00035372,4,TRUE,TRUE
Porites evermanni,gene-Peve_00035380,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035404,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035411,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035436,4,TRUE,TRUE
Porites evermanni,gene-Peve_00035471,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035506,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035519,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035530,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035591,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035613,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035640,4,TRUE,TRUE
Porites evermanni,gene-Peve_00035703,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035850,3,TRUE,TRUE
Porites evermanni,gene-Peve_00035924,2,TRUE,TRUE
Porites evermanni,gene-Peve_00035932,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036066,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036117,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036119,4,TRUE,TRUE
Porites evermanni,gene-Peve_00036123,4,TRUE,TRUE
Porites evermanni,gene-Peve_00036136,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036220,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036245,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036273,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036303,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036335,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036344,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036436,4,TRUE,TRUE
Porites evermanni,gene-Peve_00036461,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036515,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036542,4,TRUE,TRUE
Porites evermanni,gene-Peve_00036621,4,TRUE,TRUE
Porites evermanni,gene-Peve_00036662,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036696,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036793,3,TRUE,TRUE
Porites evermanni,gene-Peve_00036801,2,TRUE,TRUE
Porites evermanni,gene-Peve_00036869,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037004,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037005,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037016,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037086,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037155,3,TRUE,TRUE
Porites evermanni,gene-Peve_00037196,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037201,3,TRUE,TRUE
Porites evermanni,gene-Peve_00037256,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037370,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037395,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037438,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037468,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037475,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037528,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037533,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037535,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037571,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037574,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037586,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037628,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037629,3,TRUE,TRUE
Porites evermanni,gene-Peve_00037774,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037820,4,TRUE,TRUE
Porites evermanni,gene-Peve_00037885,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037913,2,TRUE,TRUE
Porites evermanni,gene-Peve_00037975,3,TRUE,TRUE
Porites evermanni,gene-Peve_00038106,3,TRUE,TRUE
Porites evermanni,gene-Peve_00038136,3,TRUE,TRUE
Porites evermanni,gene-Peve_00038189,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038210,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038216,4,TRUE,TRUE
Porites evermanni,gene-Peve_00038224,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038228,4,TRUE,TRUE
Porites evermanni,gene-Peve_00038240,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038271,3,TRUE,TRUE
Porites evermanni,gene-Peve_00038346,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038445,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038482,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038622,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038626,3,TRUE,TRUE
Porites evermanni,gene-Peve_00038709,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038745,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038777,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038843,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038909,2,TRUE,TRUE
Porites evermanni,gene-Peve_00038921,4,TRUE,TRUE
Porites evermanni,gene-Peve_00038947,4,TRUE,TRUE
Porites evermanni,gene-Peve_00038955,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039008,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039020,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039064,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039071,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039193,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039205,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039227,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039280,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039294,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039299,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039303,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039328,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039357,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039370,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039384,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039389,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039427,4,TRUE,TRUE
Porites evermanni,gene-Peve_00039450,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039476,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039493,4,TRUE,TRUE
Porites evermanni,gene-Peve_00039508,4,TRUE,TRUE
Porites evermanni,gene-Peve_00039538,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039540,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039578,4,TRUE,TRUE
Porites evermanni,gene-Peve_00039592,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039665,4,TRUE,TRUE
Porites evermanni,gene-Peve_00039721,2,TRUE,TRUE
Porites evermanni,gene-Peve_00039948,3,TRUE,TRUE
Porites evermanni,gene-Peve_00039991,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040013,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040052,4,TRUE,TRUE
Porites evermanni,gene-Peve_00040094,4,TRUE,TRUE
Porites evermanni,gene-Peve_00040102,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040130,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040134,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040170,4,TRUE,TRUE
Porites evermanni,gene-Peve_00040180,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040197,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040235,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040280,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040321,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040339,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040344,4,TRUE,TRUE
Porites evermanni,gene-Peve_00040348,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040353,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040361,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040503,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040645,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040709,4,TRUE,TRUE
Porites evermanni,gene-Peve_00040712,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040773,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040830,4,TRUE,TRUE
Porites evermanni,gene-Peve_00040895,2,TRUE,TRUE
Porites evermanni,gene-Peve_00040904,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040972,3,TRUE,TRUE
Porites evermanni,gene-Peve_00040997,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041006,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041008,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041010,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041075,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041096,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041188,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041228,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041260,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041272,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041325,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041349,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041350,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041369,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041391,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041400,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041403,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041406,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041413,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041429,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041457,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041506,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041533,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041553,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041603,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041645,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041711,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041770,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041780,3,TRUE,TRUE
Porites evermanni,gene-Peve_00041810,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041819,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041927,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041935,2,TRUE,TRUE
Porites evermanni,gene-Peve_00041950,4,TRUE,TRUE
Porites evermanni,gene-Peve_00041953,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042037,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042090,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042140,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042187,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042205,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042219,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042221,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042222,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042223,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042225,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042264,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042347,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042363,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042446,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042569,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042571,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042578,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042581,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042613,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042642,3,TRUE,TRUE
Porites evermanni,gene-Peve_00042656,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042717,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042738,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042805,4,TRUE,TRUE
Porites evermanni,gene-Peve_00042839,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042890,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042926,2,TRUE,TRUE
Porites evermanni,gene-Peve_00042949,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043023,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043032,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043045,4,TRUE,TRUE
Porites evermanni,gene-Peve_00043124,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043147,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043206,4,TRUE,TRUE
Porites evermanni,gene-Peve_00043269,4,TRUE,TRUE
Porites evermanni,gene-Peve_00043357,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043424,4,TRUE,TRUE
Porites evermanni,gene-Peve_00043444,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043477,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043522,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043532,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043533,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043607,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043618,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043619,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043636,4,TRUE,TRUE
Porites evermanni,gene-Peve_00043644,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043649,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043700,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043788,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043812,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043873,3,TRUE,TRUE
Porites evermanni,gene-Peve_00043875,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043944,2,TRUE,TRUE
Porites evermanni,gene-Peve_00043973,4,TRUE,TRUE
Porites evermanni,gene-Peve_00044024,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044041,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044129,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044159,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044240,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044256,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044266,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044293,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044344,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044456,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044535,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044542,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044550,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044589,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044619,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044661,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044715,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044794,4,TRUE,TRUE
Porites evermanni,gene-Peve_00044797,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044840,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044850,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044852,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044858,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044863,4,TRUE,TRUE
Porites evermanni,gene-Peve_00044872,2,TRUE,TRUE
Porites evermanni,gene-Peve_00044985,3,TRUE,TRUE
Porites evermanni,gene-Peve_00044997,3,TRUE,TRUE
Porites evermanni,gene-Peve_00045011,3,TRUE,TRUE
Porites evermanni,gene-Peve_00045029,2,TRUE,TRUE
Porites evermanni,gene-Peve_00045098,3,TRUE,TRUE
Porites evermanni,gene-Peve_00045137,2,TRUE,TRUE
Porites evermanni,gene-Peve_00045174,4,TRUE,TRUE
Porites evermanni,gene-Peve_00045179,2,TRUE,TRUE
Porites evermanni,gene-Peve_00045193,3,TRUE,TRUE
Porites evermanni,gene-Peve_00045232,2,TRUE,TRUE
Porites evermanni,gene-Peve_00045243,3,TRUE,TRUE
Porites evermanni,gene-Peve_00045341,3,TRUE,TRUE
