gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
gene-Pocillopora_meandrina_HIv1___RNAseq.g21185.t1,39,13,35,Robust shift,2708/2694/2692/2691/2696/2698/2705,2692/2694/2691/2699/2714/2695/2707,2695/2692/2693/2691/2696/2706/2694,2693/2698/2692/2694/2705/2695/2696/2691,0.125,0.097,0.102,0.174
gene-Pocillopora_meandrina_HIv1___RNAseq.g23858.t1,39,13,35,Robust shift,65376/65373/65391/65375/65382/65383,65373/65379/65376/65385/65392/65375/65378/65391/65382,65382/65427/65373/65374/65376,65373/65378/65382/65413/65376,0.069,0.058,0.086,0.091
gene-Pocillopora_meandrina_HIv1___RNAseq.g26305.t1,39,13,35,Robust shift,119956/119955/119976/119958/119962/119970/119963,119959/119955/119962/119967/119978/119963,119970/119968/119955/119954/119958,119956/119954/119957/119962/119963/119955,0.145,0.131,0.149,0.21
gene-Pocillopora_meandrina_HIv1___RNAseq.g27830.t1,39,13,35,Robust shift,74132/74136/74137/74133/74124/74134/74123,74137/74135/74139/74136/74134/74132/74123,74135/74126/74136/74137/74138,74137/74113/74136/74135/74116/74139/74132,0.109,0.091,0.123,0.122
gene-Pocillopora_meandrina_HIv1___RNAseq.g420.t1,39,13,35,Robust shift,149726/149721/149731/149727/149733/149723/149729/149725,149720/149737/149738/149723/149721/149727/149724/149731,149723/149724/149731/149725/149721/149722,149721/149729/149731/149723,0.163,0.119,0.134,0.121
gene-Pocillopora_meandrina_HIv1___RNAseq.g548.t1,38,13,35,Robust shift,187426/187433/187434/187427/187436,187437/187426/187425/187428/187445/187439/187431,187439/187426/187425/187431/187436/187435/187433/187428,187433/187431/187425/187435/187430,0.258,0.208,0.273,0.275
gene-Pocillopora_meandrina_HIv1___RNAseq.g7619.t1,39,13,35,Robust shift,37850/37852/37851/37848/37840/37843/37849,37847/37852/37846/37842/37845/37851/37850,37837/37843/37850/37838/37848/37851/37849,37852/37848/37851/37846,0.234,0.186,0.174,0.184
gene-Pocillopora_meandrina_HIv1___RNAseq.g8807.t1,39,13,35,Robust shift,105583/105582/105574/105571/105580/105564/105573,105583/105582/105581/105558/105575,105582/105573/105583/105565/105578/105580,105583/105582/105580/105576/105581/105575,0.11,0.099,0.115,0.119
gene-Pocillopora_meandrina_HIv1___TS.g1707.t3,39,13,35,Robust shift,40337/40350/40351/40346/40348,40351/40349/40350/40340,40356/40336/40348/40351/40337/40341,40349/40351/40350/40323/40341/40357/40339,0.107,0.104,0.121,0.117
gene-Pocillopora_meandrina_HIv1___TS.g20484.t1,39,13,35,Robust shift,105123/105143/105159/105158/105149/105156,105133/105143/105131/105155/105139/105123/105132/105156,105143/105155/105133/105156/105130/105126,105143/105158/105132/105133/105123,0.234,0.161,0.267,0.229
gene-Pocillopora_meandrina_HIv1___RNAseq.g10232.t1,39,12,35,Robust shift,205389/205379/205383/205380/205388/205382,205379/205380/205388/205381/205383/205386/205385,205391/205380/205383/205392/205388,205379/205387/205386/205380/205383,0.137,0.108,0.127,0.13
gene-Pocillopora_meandrina_HIv1___RNAseq.g1075.t1,39,12,35,Robust shift,173851/173849/173848/173857/173855/173859/173852,173849/173857/173852/173858/173866/173850/173862,173848/173856/173849/173850/173851,173849/173848/173850/173856/173857/173851/173859,0.147,0.126,0.172,0.158
gene-Pocillopora_meandrina_HIv1___RNAseq.g17175.t1,39,12,35,Robust shift,192514/192507/192513/192504/192503/192510,192503/192513/192505/192514/192515/192511/192507,192513/192506/192514/192503,192510/192511/192514/192513/192508/192506/192517,0.108,0.112,0.109,0.101
gene-Pocillopora_meandrina_HIv1___RNAseq.g19565.t1,39,12,35,Robust shift,21402/21404/21398/21405/21406/21399/21410,21405/21398/21407/21409/21404,21411/21398/21407/21410/21405/21400,21410/21406/21405/21399/21408,0.066,0.06,0.069,0.072
gene-Pocillopora_meandrina_HIv1___RNAseq.g23853.t1,38,12,35,Robust shift,65339/65344/65336/65338/65343/65340,65336/65338/65342/65337/65344/65340/65345,65337/65336/65348/65339/65338/65351,65351/65337/65336/65341/65338/65345/65348/65342/65339,0.19,0.247,0.304,0.339
gene-Pocillopora_meandrina_HIv1___RNAseq.g24385.t1,39,12,35,Robust shift,53539/53542/53540/53544/53527/53529,53543/53545/53541/53539/53540,53544/53534/53540/53543/53532/53541/53538/53539,53539/53543/53544,0.097,0.082,0.1,0.093
gene-Pocillopora_meandrina_HIv1___RNAseq.g26238.t1,39,12,35,Robust shift,119420/119419/119428/119426/119425/119432/119429/119421,119424/119420/119426/119431/119427/119429,119433/119420/119425/119428/119427/119426,119419/119427/119426/119420/119424/119428,0.182,0.137,0.161,0.16
gene-Pocillopora_meandrina_HIv1___RNAseq.g28692.t1,39,12,35,Robust shift,142250/142255/142258/142259/142260/142257,142260/142253/142257/142255/142259/142258/142251/142247,142256/142259/142257/142254/142255/142253,142257/142258/142261/142259/142253/142250/142254,0.092,0.075,0.092,0.081
gene-Pocillopora_meandrina_HIv1___RNAseq.g3032.t1,39,12,35,Robust shift,155860/155856/155851/155859/155866/155852,155855/155852/155859/155851/155857/155860/155854,155860/155856/155851/155853/155858/155859,155860/155852/155856/155868/155851,0.092,0.085,0.093,0.104
gene-Pocillopora_meandrina_HIv1___RNAseq.g5118.t1,39,12,35,Robust shift,76595/76594/76596/76592/76591/76602,76592/76590/76594/76591/76595/76593/76589,76590/76597/76592/76595/76594,76591/76599/76598/76592/76590/76594,0.168,0.181,0.266,0.203
gene-Pocillopora_meandrina_HIv1___RNAseq.g549.t1a,39,12,35,Robust shift,187472/187464/187467/187471/187466/187470,187464/187463/187466/187465/187470/187482/187486/187467,187466/187464/187463/187475/187469/187465/187471,187464/187472/187466/187469/187475,0.115,0.095,0.108,0.104
gene-Pocillopora_meandrina_HIv1___RNAseq.g6643.t1,39,12,35,Robust shift,30137/30115/30122/30120/30126/30118/30119,30120/30119/30116/30126/30136/30132/30115,30135/30115/30126/30116/30120/30119/30132,30117/30120/30115/30137/30119/30116,0.173,0.091,0.13,0.134
gene-Pocillopora_meandrina_HIv1___TS.g27445.t1,39,12,35,Robust shift,13208/13199/13204/13210/13202/13200/13214/13206,13200/13198/13208/13201/13205/13209,13214/13208/13198/13200/13201/13206,13198/13199/13208/13200/13210/13201/13202,0.154,0.145,0.212,0.159
gene-Pocillopora_meandrina_HIv1___RNAseq.g18015.t1,39,11,35,Robust shift,144418/144410/144419/144421/144415/144424,144410/144416/144415/144411/144423/144419,144416/144423/144414/144410/144412/144411,144410/144423/144412/144414/144411/144424,0.212,0.158,0.153,0.178
gene-Pocillopora_meandrina_HIv1___RNAseq.g18794.t1,38,11,35,Robust shift,16618/16623/16619/16620/16616/16624/16622,16614/16619/16616/16620/16622/16621,16620/16616/16615/16624/16619/16623/16622/16621,16623/16620/16617/16616/16624/16615,0.197,0.222,0.267,0.256
gene-Pocillopora_meandrina_HIv1___RNAseq.g19152.t1,38,11,35,Robust shift,19191/19185/19192/19182/19188/19193,19191/19192/19188/19190/19193/19184/19187/19185,19186/19191/19185/19189/19184/19187/19193,19190/19193/19185/19188/19192/19191,0.214,0.227,0.221,0.252
gene-Pocillopora_meandrina_HIv1___RNAseq.g2001.t1,39,11,35,Robust shift,86136/86149/86137/86135/86133,86143/86138/86145/86135/86136/86134,86133/86148/86154/86134/86135/86136/86137,86133/86135/86134/86137/86136,0.18,0.088,0.118,0.124
gene-Pocillopora_meandrina_HIv1___RNAseq.g28279.t1,39,11,35,Robust shift,139087/139090/139081/139085/139080/139089/139079,139081/139085/139080/139090/139086/139082,139077/139085/139090/139089/139081/139082/139086,139090/139085/139089/139078/139080/139087,0.184,0.173,0.167,0.212
gene-Pocillopora_meandrina_HIv1___RNAseq.g28489.t2,39,11,35,Robust shift,140892/140900/140888/140901/140899/140890/140891,140896/140899/140901/140891/140900/140894/140898,140896/140900/140890/140901/140893/140898/140899,140901/140898/140900/140890,0.279,0.247,0.274,0.301
gene-Pocillopora_meandrina_HIv1___RNAseq.g9524.t1,38,11,35,Robust shift,108124/108123/108135/108125/108138/108126/108128/108132,108124/108125/108123/108127/108132,108131/108135/108128/108126/108124/108125/108123,108128/108123/108124/108132/108126/108140,0.251,0.186,0.326,0.243
gene-Pocillopora_meandrina_HIv1___TS.g28318.t1,39,11,35,Robust shift,17604/17600/17599/17603/17597/17611,17596/17595/17600/17598/17604/17599/17594,17601/17594/17604/17595/17600/17598,17599/17598/17603/17595/17604,0.115,0.109,0.105,0.116
gene-Pocillopora_meandrina_HIv1___RNAseq.g12300.t1,39,10,35,Robust shift,168314/168313/168312/168311/168316/168309/168315,168315/168314/168316/168312/168311/168313,168314/168308/168311/168313/168309/168310/168323/168315,168309/168313/168314/168308/168316,0.118,0.105,0.13,0.109
gene-Pocillopora_meandrina_HIv1___RNAseq.g14810.t1,38,10,35,Robust shift,161469/161480/161470/161474/161477/161481/161473,161474/161480/161481/161475/161469/161476,161475/161473/161481/161477/161474/161480,161480/161478/161473/161470/161469/161476/161474/161477,0.298,0.283,0.341,0.343
gene-Pocillopora_meandrina_HIv1___RNAseq.g15728.t1,38,10,35,Robust shift,46204/46199/46207/46206/46203/46205/46200/46202,46201/46199/46200/46202/46207,46203/46208/46204/46200/46199/46207/46205,46202/46199/46201/46204,0.205,0.235,0.207,0.266
gene-Pocillopora_meandrina_HIv1___RNAseq.g19424.t1,39,10,35,Robust shift,20553/20550/20551/20558/20563,20551/20553/20554/20550/20559/20552,20558/20559/20555/20553/20551/20554,20551/20550/20553/20567/20555/20563,0.128,0.118,0.145,0.137
gene-Pocillopora_meandrina_HIv1___RNAseq.g20297.t1,39,10,35,Robust shift,26377/26384/26383/26375/26376,26381/26384/26374/26379/26383/26382/26380,26384/26379/26375/26377/26383/26382/26374,26383/26380/26381/26384/26375,0.151,0.154,0.155,0.205
gene-Pocillopora_meandrina_HIv1___RNAseq.g24502.t1,38,10,35,Robust shift,54351/54348/54349/54345/54343/54347/54350/54344,54345/54351/54346/54349/54344/54348,54349/54346/54343/54344/54353/54350,54347/54348/54350/54345/54343/54351,0.181,0.222,0.242,0.211
gene-Pocillopora_meandrina_HIv1___RNAseq.g27393.t1,39,10,35,Robust shift,71147/71146/71150/71145/71149,71144/71145/71146/71148/71136/71149/71139/71150,71151/71149/71145/71139/71147,71145/71151/71136/71150/71146/71139,0.134,0.133,0.123,0.132
gene-Pocillopora_meandrina_HIv1___RNAseq.g7107.t1,38,10,35,Robust shift,33664/33658/33668/33666/33660/33671/33659,33658/33661/33660/33659/33669/33665,33659/33658/33660/33661,33666/33658/33659/33660,0.13,0.189,0.265,0.175
gene-Pocillopora_meandrina_HIv1___RNAseq.g8260.t1,39,10,35,Robust shift,101259/101261/101260/101256/101253/101254,101250/101260/101255/101261/101256/101251,101256/101261/101254/101257/101260,101260/101261/101259/101257/101254,0.174,0.184,0.222,0.221
gene-Pocillopora_meandrina_HIv1___RNAseq.g965.t1,39,10,35,Robust shift,172958/172966/172965/172964/172954/172955/172957,172966/172963/172964/172957/172965/172955,172966/172962/172965/172957/172955/172954/172964,172963/172955/172961/172964/172957/172965,0.167,0.148,0.267,0.21
gene-Pocillopora_meandrina_HIv1___TS.g29404.t2,38,10,35,Robust shift,24235/24240/24234/24243/24238/24236/24242,24235/24238/24239/24241/24243/24240/24245,24243/24242/24238/24234/24240/24239/24235,24235/24240/24241/24243/24242,0.185,0.176,0.208,0.182
gene-Pocillopora_meandrina_HIv1___RNAseq.g11075.t2,39,9,35,Robust shift,154174/154172/154171/154170/154166/154167,154173/154171/154168/154167/154174,154172/154173/154166/154174,154170/154173/154174/154167/154160/154166,0.097,0.092,0.091,0.12
gene-Pocillopora_meandrina_HIv1___RNAseq.g11360.t1,39,9,35,Robust shift,129551/129549/129548/129550/129547/129545,129548/129550/129549/129547/129544/129546,129552/129551/129548/129550/129546/129549,129549/129548/129550/129551/129547/129545,0.273,0.205,0.234,0.218
gene-Pocillopora_meandrina_HIv1___RNAseq.g11500.t1,38,9,35,Robust shift,130215/130214/130219/130218/130213/130212,130216/130212/130213/130214/130217/130215,130211/130212/130217/130214/130215/130213,130219/130215/130213/130218/130216/130212,0.18,0.144,0.29,0.181
gene-Pocillopora_meandrina_HIv1___RNAseq.g11898.t1,39,9,35,Robust shift,165573/165574/165571/165572/165569/165567/165570,165574/165566/165573/165569,165569/165566/165574/165573/165571/165563,165574/165573/165570/165563,0.155,0.136,0.159,0.156
gene-Pocillopora_meandrina_HIv1___RNAseq.g11932.t1,39,9,35,Robust shift,165880/165881/165876/165882/165869,165880/165881/165882/165876/165869/165875,165869/165878/165880/165881,165882/165879/165881/165872/165880,0.127,0.111,0.138,0.166
gene-Pocillopora_meandrina_HIv1___RNAseq.g13342.t1,38,9,35,Robust shift,96383/96380/96392/96386/96382/96379,96382/96381/96383/96379/96380/96392,96392/96394/96382/96380/96379/96383,96382/96393/96383/96381/96380,0.136,0.155,0.215,0.156
gene-Pocillopora_meandrina_HIv1___RNAseq.g20488.t1a,38,9,35,Robust shift,27791/27788/27789/27795/27792/27790,27793/27790/27789/27788/27791,27791/27794/27792/27788/27795,27788/27789/27794/27791/27790/27796,0.214,0.229,0.259,0.246
gene-Pocillopora_meandrina_HIv1___RNAseq.g2712.t1,39,9,35,Robust shift,91111/91123/91122/91120,91123/91114/91122/91107/91111/91110,91108/91111/91123/91119/91122/91107/91120,91122/91123/91119/91108/91120,0.114,0.11,0.092,0.14
gene-Pocillopora_meandrina_HIv1___RNAseq.g9361.t1,39,9,35,Robust shift,189665/189659/189661/189660/189663,189665/189658/189664/189660/189663/189666/189659,189658/189668/189665/189661/189660,189659/189661/189665/189663,0.11,0.084,0.094,0.087
gene-Pocillopora_meandrina_HIv1___TS.g9201.t1,39,9,35,Robust shift,180935/180939/180942/180933/180936,180942/180935/180943/180933/180939,180938/180937/180939/180935/180933/180941,180933/180941/180939/180942/180936,0.219,0.189,0.271,0.195
gene-Pocillopora_meandrina_HIv1___RNAseq.g11629.t2,38,8,35,Robust shift,131275/131272/131269/131268/131270/131271,131272/131275/131273/131268/131269/131271,131275/131273/131270/131271/131268,131271/131274/131270/131268/131273,0.194,0.241,0.295,0.286
gene-Pocillopora_meandrina_HIv1___RNAseq.g15025.t1,39,8,35,Robust shift,202249/202245/202247/202250/202248,202247/202248/202251/202246/202250/202245,202245/202248/202246/202249/202247,202253/202246/202251/202248/202250/202249/202245,0.13,0.109,0.127,0.114
gene-Pocillopora_meandrina_HIv1___RNAseq.g21668.t1,39,8,35,Robust shift,6086/6091/6085/6089/6092/6088/6093,6093/6086/6087/6085/6089/6092/6088,6091/6089/6086/6093/6085,6093/6092/6089/6086/6091/6087,0.328,0.236,0.402,0.311
gene-Pocillopora_meandrina_HIv1___RNAseq.g26154.t1,39,8,35,Robust shift,118807/118808/118810/118809/118816,118806/118810/118807/118812/118809,118809/118806/118807/118810,118817/118810/118806/118809/118807,0.257,0.177,0.271,0.184
gene-Pocillopora_meandrina_HIv1___RNAseq.g27700.t1,38,8,35,Robust shift,73189/73185/73191/73186/73184/73183,73190/73187/73185/73186/73189/73183,73183/73191/73189/73186/73184/73185,73190/73187/73184/73189/73185/73186,0.18,0.177,0.175,0.19
gene-Pocillopora_meandrina_HIv1___RNAseq.g28344.t1,39,8,35,Robust shift,139924/139928/139927/139923/139930/139925/139926,139929/139928/139927/139924/139930,139930/139925/139929/139928/139927,139929/139928/139924/139925,0.211,0.203,0.263,0.199
gene-Pocillopora_meandrina_HIv1___RNAseq.g9705.t1,39,8,35,Robust shift,109461/109460/109462/109456/109479,109457/109456/109462/109461/109460/109480/109479,109461/109464/109456/109457/109479/109462/109460,109457/109462/109456/109479,0.127,0.107,0.126,0.13
gene-Pocillopora_meandrina_HIv1___TS.g7872.t1,39,8,35,Robust shift,132470/132467/132472/132469/132471,132475/132469/132472/132467,132472/132475/132468/132467/132469/132470,132469/132470/132476/132475/132468/132467,0.192,0.181,0.166,0.255
gene-Pocillopora_meandrina_HIv1___RNAseq.g11822.t1,39,7,35,Robust shift,165026/165025/165023,165026/165032/165023/165024/165025/165027,165024/165031/165026/165023/165032,165024/165023/165026/165025,0.182,0.147,0.185,0.191
gene-Pocillopora_meandrina_HIv1___RNAseq.g13797.t1,39,7,35,Robust shift,99441/99440/99433/99438/99439,99440/99433/99441/99437,99433/99438/99440/99435/99441,99440/99433/99441/99438,0.266,0.228,0.269,0.277
gene-Pocillopora_meandrina_HIv1___RNAseq.g30328.t1,38,7,35,Robust shift,186641/186646/186643/186647/186645,186643/186647/186645/186646/186644/186641,186647/186643/186642/186644/186646,186642/186641/186645/186647,0.334,0.368,0.425,0.41
gene-Pocillopora_meandrina_HIv1___RNAseq.g23056.t1,39,6,35,Robust shift,59215/59211/59216/59213,59216/59214/59211/59215,59214/59215/59211/59212/59216,59211/59212/59216/59213/59214,0.292,0.265,0.263,0.282
gene-Pocillopora_meandrina_HIv1___RNAseq.g26183.t1,39,6,35,Robust shift,119055/119052/119064/119051,119064/119055/119056/119052,119051/119055/119064/119054,119052/119055/119064,0.124,0.097,0.141,0.12
gene-Pocillopora_meandrina_HIv1___RNAseq.g17638.t1,39,5,35,Robust shift,159027/159025/159026/159030,159026/159027/159025/159029/159030,159026/159030/159029/159025,159025/159026/159029/159030,0.229,0.233,0.215,0.211
gene-Pocillopora_meandrina_HIv1___TS.g29847.t1,39,5,35,Robust shift,27630/27633/27634/27632,27625/27634/27633,27634/27633/27630/27625,27634/27632/27633,0.149,0.147,0.194,0.19
gene-Pocillopora_meandrina_HIv1___RNAseq.g21411.t1,36,18,34,Robust shift,4565/4575/4576/4560/4556/4558,4562/4561/4566/4558/4571/4554/4557,4566/4572/4580/4562/4565/4571/4569/4563/4564,4558/4569/4559/4572/4580/4556,0.161,0.16,0.187,0.468
gene-Pocillopora_meandrina_HIv1___RNAseq.g9732.t1,39,18,34,Robust shift,109709/109730/109724/109728/109722/109718/109726,109705/109714/109713/109723/109709/109730/109700,109715/109714/109719/109713/109705/109730/109729/109724/109725,109716/109728/109730/109729/109727,0.081,0.079,0.087,0.114
gene-Pocillopora_meandrina_HIv1___RNAseq.g25405.t1,37,17,34,Robust shift,178190/178189/178196/178193/178192/178212/178198,178194/178197/178190/178199/178208/178205/178203/178201,178191/178211/178190/178196/178195/178194,178191/178193/178194/178189/178211/178212,0.317,0.222,0.417,0.256
gene-Pocillopora_meandrina_HIv1___RNAseq.g27901.t1,38,17,34,Robust shift,74731/74730/74725/74709/74710/74708/74727,74721/74731/74714/74730/74707/74711/74726/74729,74727/74729/74731/74730/74716/74715/74724/74726,74731/74723/74725/74715/74724/74730/74726,0.185,0.243,0.292,0.179
gene-Pocillopora_meandrina_HIv1___RNAseq.g12176.t1,39,16,34,Robust shift,167740/167746/167737/167747/167742/167756,167745/167755/167754/167747/167722/167709/167749/167751,167755/167747/167754/167756/167725/167722/167746/167724,167756/167755/167754/167742/167746/167748,0.11,0.069,0.11,0.107
gene-Pocillopora_meandrina_HIv1___TS.g13940.t2,39,16,34,Robust shift,177405/177406/177400/177382/177381/177394,177398/177406/177392/177396/177400/177399/177405/177402,177405/177381/177401/177397/177406/177389,177398/177406/177405/177395/177397/177379/177400,0.098,0.101,0.109,0.133
gene-Pocillopora_meandrina_HIv1___RNAseq.g1008.t1,39,15,34,Robust shift,173295/173280/173285/173252/173277/173260,173294/173295/173281/173276/173284/173292/173247,173291/173295/173292/173294/173280/173284,173271/173295/173294/173280/173270/173292/173291,0.089,0.064,0.085,0.111
gene-Pocillopora_meandrina_HIv1___RNAseq.g21071.t1,39,15,34,Robust shift,1530/1531/1526/1527/1536/1525,1541/1530/1524/1529/1535/1528,1528/1526/1539/1538/1529/1525/1530,1532/1529/1528/1527/1533/1525,0.135,0.105,0.149,0.117
gene-Pocillopora_meandrina_HIv1___RNAseq.g21119.t1,39,15,34,Robust shift,2002/2006/2004/2007/2005/2001/2011/2009,2011/2007/2002/1984/2000/2003/2008/2006,2010/2000/2006/2007/2001/2011/2003,1998/2007/2003/2001/2006/1994/2002/2011,0.112,0.096,0.108,0.125
