exon_id,n_samples,n_cpgs_nearby,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
gene-Pocillopora_meandrina_HIv1___RNAseq.g30170.t1_185595,32,4,4,4,5-fold,-0.15523626961540082,0.0642064115381951,-0.16050432403559162,0.045288804326027055,0.32886387540406725,0.5,4,-0.15523626961540082,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g2316.t1_88457,32,18,18,18,5-fold,-0.3060261933218955,0.1637603187867383,-0.11955190906310545,0.137729693613366,77.56990857698334,0.95,10,-0.11955190906310545,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g21346.t1_3962,32,41,34,34,5-fold,-0.27919075140776217,0.3401571426759358,-0.10535278220469983,0.10871858843901135,2393.7109335234004,0.1,0,-0.10535278220469983,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28583.t1_141623,32,10,10,10,5-fold,-0.1612792412554916,0.28899306626732096,-0.5625633346302266,0.4110179876712207,5.019950582483564,0.99,10,-0.1612792412554916,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g5756.t1_80843,32,2,2,2,5-fold,-0.8423879812836624,0.5040215206710271,-0.34229256642758815,0.22697672130822544,1734.314391007901,0.1,0,-0.34229256642758815,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.8254_t_57170,32,61,52,52,5-fold,-0.46053157673764,0.49023812842603487,-0.29017251315132,0.17932193752036416,4633.113815165953,0.1,0,-0.29017251315132,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g5169.t1_90868,32,2,2,2,5-fold,-0.5150824370205619,0.6495412293413129,-0.13629582179464084,0.06684619936329425,444.03822628285525,0.1,0,-0.13629582179464084,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g10481.t2_176639,32,21,19,19,5-fold,-28.07237575021619,54.655405126128144,-35.70129096939609,70.4597718087293,5.501085426927245,0.1,19,-28.07237575021619,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g15825.t1_47012,32,17,14,14,5-fold,-0.29745842359189284,0.432009103686233,-0.3032761176284322,0.4515142874770975,1759.3674031521084,0.1,0,-0.29745842359189284,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g19952.t1_23885,32,11,9,9,5-fold,-9.162374536365437,17.66014782000031,-8.789672053079455,16.8458126334281,158.58788767088924,0.99,1,-8.789672053079455,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28227.t1_138803,32,2,2,2,5-fold,-0.4395881814460224,0.5997549250223014,-0.23255385016685176,0.23371558444090582,425.53471409726944,0.1,0,-0.23255385016685176,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g22711.t1_13425,32,12,12,12,5-fold,-0.13584333388086794,0.18982746506991552,-0.5977386805248995,0.7830293764969495,0.18964690940529905,0.95,12,-0.13584333388086794,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g17576.t1_158668,32,64,60,60,5-fold,-1.0393964518520689,0.8649644702771322,-0.5392807179455675,0.6333342540256796,249.87663720072615,0.99,1,-0.5392807179455675,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g20864.t1_195686,32,39,37,37,5-fold,-1.364174156650597,1.2262304085200415,-1.15475955399804,1.7647184493559764,2130.2575174762187,0.1,0,-1.15475955399804,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g10627.t1_150941,32,22,22,22,5-fold,-0.10586057996356531,0.4117058748605093,-0.18827026403524433,0.49062059824728194,23.264270605760977,0.95,21,-0.10586057996356531,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30038.t1_184660,32,17,16,16,5-fold,-0.5690548252650904,0.774898781641404,-0.2879855836299002,0.3702600837408982,2729.9003446128727,0.1,0,-0.2879855836299002,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g21546.t1_5235,32,10,6,6,5-fold,-216.33483964896305,429.69873483273346,-211.48332772589742,421.47440707816304,1194.6981153507609,0.1,0,-211.48332772589742,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g7964.t1_40400,32,89,75,75,5-fold,-2.663296490416776,2.8850102899877488,-3.2389798210718426,3.482804516527595,16.684023094207014,0.95,56,-2.663296490416776,RF,Ptua
